0,1,2,3,4,5,6,7,8,9,10
-0.9862796,6.0349765,3.4860497,3.7125049,-0.05600836,2.3284132,-1.9073067,-3.5621238,-1.2834011,1.6555705,-0.9234436
-1.9452744,6.3265996,-1.349032,2.7749941,2.7989368,-0.3400607,0.68894744,0.13429666,-3.929258,-0.12824197,0.36269334
-1.1679647,6.700422,1.4647237,-0.74398386,2.6253376,-2.751174,-0.7519917,-0.093675785,-4.340883,-0.58842516,0.5998326
-2.617945,8.136232,1.2680205,0.095969036,4.7730517,-2.8364284,0.1365975,0.8865981,-0.6625452,0.17912906,-0.0058450405
-2.505918,7.9195294,1.3825924,-1.969067,2.1434066,-6.4931893,-0.4747077,0.27580184,-0.8163826,0.023473239,-0.2978455
-0.29401392,9.602039,2.7836661,1.8228904,1.5396019,-3.4108782,0.008235078,0.10712512,-1.045358,0.73861486,0.062423516
0.33170053,-5.2143416,11.108863,0.10460721,0.18584618,0.7325604,-2.1836815,-0.08272092,-1.5752999,1.091283,-1.7437245
-0.3753915,8.476554,2.7649329,0.3228846,0.26418355,2.1489623,11.661515,0.41777295,-0.7613845,1.0441135,1.6718298
-0.6387559,8.360508,3.3085504,-0.5510493,0.6175947,1.8018906,9.015072,0.99208915,-4.9296174,1.198442,0.82793957
-3.4030154,4.232391,4.8727427,0.008265092,3.6568847,0.10103793,-4.223135,-2.1529386,0.44824913,-0.5166504,-0.9323852
-2.7251263,0.6147539,13.309795,-0.085530095,-2.8290815,1.7065775,1.2682531,-0.18659426,1.2769865,1.5720183,-4.412475
-1.2326329,6.339309,1.7908686,-1.1757972,0.69445926,10.934085,8.552472,-2.685191,-2.2419064,0.5935994,-2.879895
0.5735897,2.3615108,4.4961076,-4.231261,-2.6452644,0.888565,5.91287,2.6290843,2.0295458,1.1323156,-3.8616884
0.55398613,6.687115,3.7078342,-0.7090145,1.5129424,0.9745156,2.6779847,5.020285,0.8800915,-2.3397925,-0.76486444
-3.0047622,2.1352816,5.9127336,-0.26521072,6.6311393,-1.9837469,3.6702967,0.5687867,-0.22990586,3.4727688,1.3588668
-4.388862,1.929552,10.342931,-1.4870044,-0.66984564,-2.8625777,0.9665556,0.16688438,-0.06932314,-0.49363375,-4.251948
-3.0754054,1.3949449,4.480966,-6.9434285,-0.94792354,-0.58555675,4.8169503,1.6996953,0.7866314,0.65269107,-2.8019242
4.9927783,5.08261,-1.1102238,-0.3872366,0.49436712,1.7945801,2.9156637,-0.34522697,0.8346516,-6.2833133,4.187197
2.7857575,0.0752894,1.7899067,-0.85376805,-0.5408826,-0.4728808,-5.540541,-0.6946254,1.6055387,1.7095902,5.4813457
0.48320952,1.8628272,1.4192616,0.881279,0.46936283,0.79999834,-6.4133277,0.18930963,0.122571565,1.7370094,8.472849
0.5579838,7.4093375,-0.819601,-4.662259,2.6966894,-0.54006034,0.30718637,-0.71702975,2.9251692,0.3913397,0.054628618
0.14007004,7.797623,1.5758729,-1.4617132,-1.5070889,7.323847,-0.61239684,-1.1942122,0.1012295,-3.3256104,-0.54045963
2.1023886,-6.8477387,-2.3915625,4.426438,-1.8454348,-0.58449125,-4.896753,-1.7775679,-1.7490944,0.5009797,4.269695
-2.715835,7.628641,1.160006,3.1552684,-2.1697602,1.063139,4.5653076,0.7034054,-1.9299304,0.9601752,-7.111432
-2.8504205,10.94114,8.592192,-0.56486434,0.74068516,1.6448684,9.025158,1.4412416,-0.11747443,1.5926014,-2.0982084
-4.012378,10.949692,9.171886,0.592425,2.153313,3.4361608,5.63209,-0.7763295,2.8565578,2.1732125,-3.691616
-1.4157711,8.504262,10.689458,-1.7563325,2.6643987,1.6552925,5.8099217,-0.02599233,0.24179982,2.2751465,-5.646993
1.0828785,9.553343,2.4579692,-2.124309,1.014604,6.7539005,9.104226,-0.13657194,-0.08479868,-1.0620809,-2.3050706
-1.4973991,12.739403,2.5290067,-2.523515,0.48224792,5.7221427,9.498335,-0.1965867,-0.7196702,0.78530484,0.8118639
5.194234,5.088422,-1.8164515,-1.92601,0.28266495,-2.803379,2.4690328,0.9509698,-2.5170267,-2.066851,0.7190563
-1.168611,10.803887,2.191892,-3.992681,0.98103744,3.7579367,11.509741,-1.6649222,-1.738134,-2.0894923,-2.3333604
-1.6619569,11.420464,4.1458144,-1.4253154,1.8663739,4.2878413,7.8614163,-0.35018128,0.060562257,-3.0366554,-0.3820232
-1.6117914,10.50351,2.355306,-2.5288491,-1.5970542,3.4897916,8.13565,-0.88085335,1.0172462,-0.37605524,-2.4409308
-2.615465,14.231606,2.6534896,-4.2825046,1.2338198,0.9573125,8.2933,-0.6028882,0.59624386,0.19955572,-0.44191825
-0.88502824,10.307903,2.870913,-0.6203393,0.82849604,5.2592316,7.8724647,-4.248221,-1.2261984,-0.35363978,-1.8552524
2.3112948,7.1433983,-2.8240054,5.403966,-0.39582807,1.5619824,3.0609264,-1.2233626,-0.829748,-0.29062277,2.4131045
2.0215046,11.648089,3.7980754,-4.096962,0.77003866,3.1124477,7.963713,-0.82333153,-0.7661817,-0.5952128,0.60318613
-6.44708,-5.2760477,5.122544,-2.8252883,2.0535815,2.5185006,-0.9513001,-0.39601275,-0.07987568,3.6252666,-5.949459
-0.39171025,11.52783,3.03661,-3.5748274,0.9801249,6.098882,5.711588,-1.6936691,1.8228817,-0.18640788,0.12330025
-3.1591039,8.711061,2.9414546,-1.9955944,-0.1117501,6.830089,6.003763,2.1103532,-0.23735358,-0.97736156,-1.5922196
2.1960464,2.0363076,9.380861,1.5736759,2.871103,2.368884,2.6462896,-0.35728183,-0.034425054,0.25361252,-4.433218
-2.7062771,2.6879232,8.244091,-0.64865214,-0.60763276,0.5666687,7.9121413,-0.6713337,-1.141079,-2.3174908,-1.0810094
1.4603521,2.244375,3.7776923,-2.3740022,5.2638655,1.1111434,3.360417,-0.45534343,-1.5719556,0.2269133,-5.2856607
-3.7853343,4.002614,6.6240053,-3.1035717,-0.9534163,11.303181,2.8392808,-2.6188214,0.117202364,2.1219747,-0.23068894
5.8370504,2.031246,-3.7091858,-1.3709174,-5.45991,-0.8926155,-0.8975153,0.08365605,-0.031124696,-5.628867,8.347402
1.096816,0.9448656,-2.4038017,-3.1590788,1.2463232,1.6741954,3.9263434,-1.007635,-0.68392545,5.151979,-5.4441953
-0.16300403,-5.4029827,8.374781,-1.7193468,0.9596187,1.4792184,6.362022,-0.16548234,-0.0121116275,-0.79212815,-1.29857
2.0807145,-6.094131,-6.955367,-3.553809,-1.4142783,-0.36847886,-2.451007,-0.032888573,3.109022,-5.141104,6.525271
-2.0668597,4.529594,7.303246,0.3720776,0.6281105,8.99613,9.477509,1.076063,-0.806781,1.1426076,0.7090823
-7.0452204,0.101986244,5.378699,0.20708182,3.279512,0.11036459,1.3474041,-0.20751287,-0.11564909,-0.626511,2.286537
-4.8411455,-4.860011,-0.35430545,0.08719673,-2.129104,-5.049821,0.66272265,-1.0448216,-0.019517941,2.2174919,-7.610588
-2.9347327,-1.6836413,2.413414,-1.5924963,0.2282074,-3.127704,1.2315301,-0.037816517,0.66902846,8.17374,-2.3211086
-11.631499,1.7729661,3.1238177,-2.3663883,-0.31032464,2.6480522,-0.39276242,-0.19630662,-0.62792253,1.6837208,-5.179481
-9.255601,2.441366,2.499573,-0.0031066583,0.37891316,4.64012,-0.8621251,0.16188906,0.20141529,2.687157,-7.5670657
-5.5096946,3.174269,13.274508,-1.0793183,3.3419816,3.96988,3.0216455,-0.30567437,-0.2616905,-2.2167304,-2.9844506
-5.1517367,-4.829569,2.2152925,0.20828235,-2.4664009,-2.1920233,1.6590455,-0.11500784,-1.3723005,3.0749555,-5.0382843
-10.235359,-3.6105645,4.693764,-2.7822948,0.644776,1.6460032,-1.9517883,0.9818501,0.84983665,4.3796554,-8.318773
-2.8396003,0.9185301,12.721665,-6.1826086,5.5290236,2.5680225,2.0871513,-0.31903702,0.24169368,0.7606725,-1.2528403
-5.5494485,2.126178,7.191365,-2.573984,1.1150725,8.8713255,4.949334,-0.9725162,-1.3802972,2.8493495,-2.6550071
-9.1227865,1.5500069,7.5010743,-2.2195702,4.3194394,2.4568727,1.2508186,-0.7763194,0.11029648,3.0196288,-1.3961847
-2.4066517,9.249847,5.4333735,-1.5282593,3.0521271,2.4283175,2.3875284,-0.92256266,2.5416095,1.1184058,-7.1212373
-1.3724935,5.145001,7.5146236,-4.7548933,1.4478059,3.2433078,1.96337,-2.0437155,3.8855767,0.1614106,-3.5456743
-2.3503606,5.3283405,7.311459,-1.1009319,4.282867,3.3754752,0.31913725,-2.373648,2.1637633,0.35228035,-5.3698373
-2.1447854,6.8996487,6.2561693,-2.0377662,1.0384151,2.9012854,1.4464335,-4.9429317,-0.17180045,1.1681671,-4.159636
-2.7396977,6.7782784,6.3914385,-4.840903,1.7698046,4.236684,0.75089276,-0.6490084,0.16300257,1.1239972,-5.8340225
-2.799395,9.070094,6.370777,-2.2740874,1.8257438,4.158055,0.42658842,-1.845526,3.0252824,1.1843928,-2.5478961
-1.9758855,8.6766,6.6388674,-2.5702717,-1.9570903,3.6656976,0.6937384,-1.0466213,-1.0964574,0.30834144,-3.571023
-3.0470273,9.154982,8.626216,-0.964196,1.679613,1.5946666,-0.20108405,-1.5513685,0.19462115,-0.15938911,-5.369583
-5.2662773,2.9032092,11.99177,-0.63519394,-1.0568031,-1.7544807,2.355276,-0.18538581,-0.31729814,0.7859231,0.4425781
-4.8127093,4.0101705,10.597224,2.011607,0.0906606,0.2123202,1.7002115,-0.6691505,-0.3256511,-2.1139102,-1.0026891
-4.4880943,1.4861168,5.630006,0.7411282,1.0654826,4.3668404,1.6032208,-4.7939987,-0.20764464,0.6640771,-1.0743662
-4.1059675,4.2539053,5.6236525,-2.5397415,-4.114776,2.6154733,2.5527709,0.9370002,1.0922896,1.9251512,-6.0684276
-5.0184584,2.8447032,5.497345,-3.13679,-4.6292906,1.635132,3.3531742,-2.4744163,-0.3660548,1.6836421,-2.8530076
-3.0560753,3.4276223,6.5588574,0.43477666,-0.87223166,0.3783995,4.800159,2.5437632,-0.4978464,1.2050767,-6.025107
-2.1363404,5.12337,8.608118,2.6126518,-1.49776,1.1801323,4.972939,-0.896431,-2.0033355,-0.43111968,-5.216208
-4.402253,2.983144,6.636324,2.8876514,1.5884445,2.6901572,4.956589,0.06387279,-3.1371858,1.6604872,-5.705563
-5.070294,3.129505,6.8423996,2.980247,-0.12764947,2.1701808,3.3508246,-0.85456556,1.759078,-0.21424545,-7.0557613
-3.0352643,5.9271755,6.9794564,1.9828045,-1.7619617,4.5003247,2.451586,1.0128232,0.12768626,1.7102402,-7.3626695
-1.1527187,2.43398,8.398163,2.184761,-1.94039,3.4796124,3.2548256,-1.5330362,0.016718047,1.674618,-9.404656
-0.9143887,3.271132,7.050889,1.7322303,-1.5343959,3.2693188,2.2621324,-0.38536796,0.07507986,6.4081206,-8.177936
-3.6006756,3.0219872,7.496073,-0.62988365,-3.5089464,4.451129,1.8574995,-1.1870139,-1.0069813,5.0223217,-10.080356
-4.0602055,3.0767398,8.452705,-2.2552493,0.6433011,5.2241125,3.4606273,-0.5882144,3.413064,3.1590354,-9.014166
-6.096829,3.6721456,5.8223042,-0.98819417,-0.3254094,6.1236687,2.0054305,-0.9873232,-0.82873195,2.501976,-11.12481
-4.0788817,5.989084,7.0452814,-0.73894596,-0.6610354,2.6590147,2.0049767,-0.7262772,-0.2331185,2.486024,-13.014871
-7.168071,5.437451,6.952916,-4.0403714,0.86645323,3.058007,2.6400433,-0.45626178,-0.976335,3.5431497,-12.051193
-1.1814127,12.725461,0.13412265,-0.29626465,1.3599532,2.4450812,4.656904,-0.12815347,-0.6492744,2.6887722,-1.2323191
0.44837698,14.92974,1.6397198,-0.26758564,-0.05268973,2.897763,4.240514,-0.5610356,-1.3961829,-1.243591,-0.71275795
-3.2291455,16.458652,-0.8399919,-0.9189856,-0.14690153,3.2914596,3.9750025,-0.29782155,-2.0667562,0.8316439,-1.2394856
-2.3837464,9.839689,4.131073,1.4801865,-2.0127852,-1.9920765,1.8866194,-1.6137323,-3.1438637,-1.1411747,-4.266206
2.0655193,11.35206,-1.4022079,-0.21107933,0.33832985,3.8316195,5.0114284,-0.30356395,0.41324246,-1.0574145,-2.9164238
2.572626,11.609812,-0.6754265,-0.8234673,0.5683656,1.6087728,5.7126102,-0.2974451,1.7658912,-4.0105557,-0.39723715
-1.3179164,5.108416,1.6035606,-5.405825,3.3582723,8.879987,5.9423223,-1.2878181,0.016393071,0.61902773,2.7741108
-6.937248,6.3045683,14.879007,-3.3158355,1.1971022,6.6193833,5.480502,-0.64646894,-0.81928736,3.9837732,-9.846938
-2.0598066,-1.1615127,0.35624108,-0.07872141,-2.870339,0.8186346,3.6902277,-2.5465598,2.709577,2.712834,-1.1363882
0.111243196,2.214053,0.39274833,-4.051898,-3.8797114,-0.389077,0.43147817,-1.0256566,-0.5750561,-1.7975061,0.5398286
-1.44539,0.8661012,-0.003448104,-0.19234212,-0.79060686,0.06235041,3.2712195,-1.2391578,-1.0142615,0.67310643,-0.10263335
-1.809786,1.5689654,-0.9821537,0.14208968,-4.7705636,-0.11194335,2.4689496,-0.22375457,1.9026266,-0.4512345,-1.2992774
-1.791599,1.6207125,-2.856601,-3.0481014,-4.3474574,2.0084412,6.0453486,-0.6624512,3.0053866,1.9805397,-0.091897495
-1.2468388,1.9845246,-4.51715,-2.2039938,-1.9838963,0.32568455,5.6605034,-0.7496118,-0.6941794,1.7712991,2.6354125
0.15189873,-0.9837611,-0.02780827,-2.2145052,-4.427853,2.0460753,3.7400677,-0.970077,-0.5253096,0.5116833,-1.5320188
-1.6541303,2.017392,-3.2260785,-0.8096277,1.4713006,1.7930639,2.6666622,2.9736679,-1.4024949,2.6870863,0.54696125
-2.7721498,-1.2861952,-2.702738,-4.0369,-1.1095072,3.806906,4.3478775,0.03842891,1.6707464,2.5059326,-0.33749324
0.09324062,0.9761881,-2.777774,-6.1952085,-1.4364746,1.2791556,4.625447,-1.0281662,1.3358616,0.64788234,-0.866577
0.3284614,1.3850396,-1.6660912,-1.7283356,-1.2307374,3.8761709,2.62454,-1.2103239,3.805451,0.5229626,0.26749313
-3.234666,-1.6378875,-0.21713683,-1.1106685,-2.4457877,2.786282,6.3299246,-0.6348318,-0.6814452,3.6688013,0.79179686
-1.6120833,-0.17401518,1.7397301,-2.3334072,-3.6164343,-0.24453421,2.8864489,0.6166263,1.6317012,0.9139065,1.8870412
-0.07398301,-2.9403443,-2.3819861,0.7940914,0.45727083,-1.9923606,-4.338392,-1.9589492,-1.2476662,3.6140435,-0.7385502
-7.21179,-2.4725015,6.8331447,-1.0933915,0.827588,1.4312928,-5.653475,-0.17358288,0.94707483,-1.7131248,-2.3477223
0.71477616,8.020017,-6.1977015,-1.10317,-0.29686493,2.0106206,2.3873606,-0.48335803,-0.5179453,-1.9627076,-0.35463557
0.2283207,7.139626,-4.82907,-0.35529274,-1.9182969,-0.77204627,2.8339362,-0.1697805,-2.7622917,-0.011641321,-1.2121528
-5.6505337,-1.3780262,7.507805,1.021307,0.7349362,0.23994826,-2.9042718,-1.0086334,2.4105191,-1.3077456,-2.4818957
0.8872205,5.2782383,-1.6084825,-2.0139232,-2.1719942,1.159311,2.888762,2.2771208,0.21337233,-1.5578215,5.5155063
-0.31070623,5.1340237,-0.01409452,-5.0682273,-1.3589773,1.7448266,2.6317053,-0.30842575,-0.23219864,-1.3011138,7.6020293
-6.3962455,-2.7306433,10.5807085,-2.0307953,1.222348,-0.12157946,-2.6005936,-0.31607005,0.14032152,-0.79542476,-3.073521
-0.5082339,5.13109,-3.3953722,-0.12719461,-1.1350263,-1.6314569,4.9847355,-0.66106105,2.5757277,1.9677336,0.06488603
0.61289704,6.012056,-3.7401645,1.2565995,0.36056456,-0.8511471,4.3246784,2.5938258,-0.08301601,0.8920564,-0.6911123
0.1083244,2.8922513,-3.5816004,1.5888804,-3.0589976,0.0178327,6.5830617,-3.7009907,0.22302365,2.204005,-0.3499742
-3.0606205,-2.6878538,-3.0188286,1.0536169,-1.1499809,-1.1392112,3.2707324,0.7471697,-2.0371127,2.267226,-5.96582
0.3189862,2.7779353,-1.4479412,-0.54471296,-2.1231468,-1.5252609,4.6101995,-5.1905465,2.7341893,0.7810899,-0.116452925
-5.900383,-0.5898845,0.9513453,2.906256,-0.82205176,0.55781573,0.59793055,0.38410598,-0.35296077,4.2694845,1.2772987
-8.295644,-5.2678037,2.2359636,0.2879477,-0.95667374,-1.3344102,-0.24107078,-0.61995965,-0.06243217,0.9325051,-6.6342793
2.2748847,4.9932714,-6.228194,-2.958426,-2.9539475,5.2578177,2.896642,-1.6127328,0.42615867,-1.0949538,1.6590751
0.64751345,3.4711254,-3.28254,-5.558857,-4.518636,3.112587,2.2848866,-0.33070552,-0.5070981,-0.80681014,4.648346
2.6320078,6.5273614,-4.216454,2.3494105,-1.1305528,3.2709255,4.070152,-0.6295712,-1.7319405,-3.2825248,0.64099324
6.6013865,-2.7830377,-7.7043023,-0.72622645,-0.3982129,-2.089709,-1.6116854,0.25738412,0.16307606,-5.3248744,14.478601
2.5220199,-2.2220714,-6.592864,1.7722806,-0.4681364,-1.6125546,-2.5955722,0.2355263,0.17994195,-5.676452,13.053326
3.7385888,-2.522257,-9.848793,1.3294247,-0.97283614,0.5094145,-0.7008941,0.089709915,0.12066191,-4.3352933,12.264887
2.8434083,-3.3417263,-7.664704,-2.1609154,-0.58306223,-2.2008667,-1.6589818,-0.06323489,0.0395396,-3.1427848,11.160936
4.0992775,-7.064164,-12.802471,3.1662636,-1.0903653,-6.3248053,-7.945974,0.6962362,0.47598293,-1.7332873,9.091261
7.476954,-6.242834,-12.246127,2.2328403,-1.3130825,-7.0640063,-7.662276,1.1029191,0.5364059,-2.541684,7.304214
7.1063986,2.7383027,-2.704578,3.343137,0.7857893,-3.1024864,-5.148024,0.5339296,-0.24115258,-1.0243618,2.4158597
1.4407659,-3.4278393,-1.9863709,-2.3441129,-1.5291324,-2.929948,1.8808827,2.5788667,0.0799522,2.4298277,6.5371323
-0.93609303,5.7112064,4.109714,-2.0139444,4.4045825,7.9793134,0.79730564,-0.15701905,0.3789256,-0.4560765,-0.93749183
-0.29348615,5.113654,2.955852,-3.498601,4.774394,3.7795749,-1.0928339,1.5560293,2.2232509,0.8646084,-2.8913143
-2.2168965,4.162826,3.8139493,-2.4947248,5.6687818,2.1440768,3.7895446,-4.5182548,-0.76390356,0.7829868,-0.35568482
-1.8353555,6.2987194,2.2804563,-1.7867259,3.6177409,0.10864946,4.184791,-3.4256213,3.1008418,-0.053183332,0.31699935
-0.11652239,5.8259797,3.138561,-0.040707175,5.2393327,-0.44443372,5.602833,-1.4623345,-0.11552273,2.1793795,-1.3084972
-2.231081,6.5873795,3.439766,-2.3630047,3.7960434,-2.9950507,4.088772,-4.004392,-1.1849446,1.2005377,-1.3894265
-1.2376184,5.6314936,1.8007343,-4.250179,3.4587631,2.4163463,10.560948,-0.5616486,-0.9241758,1.7635322,-1.9823768
-0.6959441,5.933263,2.4589067,-5.939828,-1.3448832,1.4637824,10.892634,-0.4876443,-0.0048925523,0.62917274,-1.6594347
-0.43910357,6.4593883,3.30325,-6.6661577,1.3138406,2.4932876,14.529068,-0.25624397,0.021876113,0.8670333,-0.9034413
0.052416768,8.405296,1.8312907,-0.9397633,-2.3090491,3.3877416,7.9681487,1.6188339,-1.3410703,0.28798428,2.870354
-0.061885294,8.058141,-0.35274526,-1.4637921,-0.51571834,3.0395575,5.9106145,0.71266186,-1.0335501,4.4210668,2.6209896
0.40866694,3.034098,-6.4345374,0.7478975,0.42203856,6.0258994,4.4842033,1.1916713,-0.38682142,-0.032555554,-1.7893778
-0.56287354,5.550009,7.748552,1.7580653,0.34540716,-2.9974735,4.245085,-0.52731216,-0.5059936,4.422016,-1.0602093
-0.09305154,2.3335583,-3.9880338,2.414944,1.2625345,8.432469,5.934205,-0.21648788,-1.0336688,-0.8413119,-1.2801718
0.44147187,6.159892,5.120669,0.428609,0.17795451,0.7129684,4.73909,-0.9007096,0.112173475,5.342888,-0.14096503
2.4395814,7.91656,6.453498,0.9435714,-0.2752407,-0.09637551,6.2660184,-0.2679317,-0.5678226,2.2019472,-0.42611244
-2.171115,7.13005,4.1348543,2.8486993,-0.71755666,0.94950247,7.1133895,-2.53546,-1.6802818,1.5813648,-1.9642746
-2.9671938,4.199672,5.2767367,-0.60278225,0.45449895,4.5717597,4.162208,1.325643,-7.7552085,0.9032396,-2.6862223
-1.3686498,5.052893,5.4971085,-0.98002875,-1.7419454,4.2779665,4.9677367,-0.41510287,-4.812478,3.084169,-2.1710706
-1.8873394,4.649408,5.7026157,-0.19202408,-0.38550398,5.2472653,5.493281,3.8133218,-3.4944594,1.4882443,-2.1575232
-5.003578,4.756107,4.2729306,-0.8091949,-0.6752153,4.5666614,7.6857476,0.7135405,-4.178056,0.93177474,-2.3187938
0.5505059,4.2106338,-4.394398,0.6063802,3.6582582,5.5391955,3.8411129,-1.2257437,0.092017196,-0.3508856,-0.29360077
-0.87258166,6.1754193,4.4069815,-3.1534889,5.018151,2.99631,3.9588902,-0.8449932,1.358456,3.3036704,1.6809486
-1.9513172,5.4922934,3.5143259,-0.90573555,4.996236,5.1174793,6.041813,-0.053287365,-0.10494945,0.35433996,-0.65611905
0.4584932,4.6783733,4.7267685,-0.8264967,2.9135456,5.034534,3.7799587,-2.8254957,2.6804066,0.83345395,-0.6624148
1.4879887,4.282783,6.3981223,-1.7419701,5.1908474,6.0711145,4.1660085,-0.13032128,-0.42625624,0.30673078,1.3116753
-0.093744665,4.8097787,4.9338865,-2.1691504,1.2894375,6.378141,3.615413,1.8082719,1.1607311,1.5096916,0.869295
-0.03658748,3.334756,5.5248723,1.6591634,3.1285815,8.194842,3.5595922,0.9374567,0.9278871,0.5206751,-0.2571787
1.3360242,4.2225943,5.88585,-1.5375783,1.3157852,7.914547,3.8010106,0.17053606,0.74652916,-2.6773086,-1.2186006
-0.18491524,2.4458442,4.6255155,-1.7774526,1.6011598,11.389368,4.88381,0.07043607,-0.2792557,-1.0940531,0.9082381
-6.428293,-2.769855,6.5520897,0.6346258,-1.0540262,0.25554064,-1.2709613,-0.17576107,0.27458113,-3.469383,-5.4425607
-0.18741304,-3.0136638,5.694359,3.6887593,-1.2629552,1.6491557,0.5289166,-1.606687,-0.9126609,4.520804,-7.2249265
-4.6895514,-0.46553937,7.040534,-0.53654987,-0.14259857,-2.0495946,1.3106182,-0.48299798,0.054162282,-0.60168046,2.917427
-0.72379535,-2.1603887,8.088427,-0.70190334,-0.35837775,-0.2749212,0.18847823,0.5793338,-2.7589023,1.2751349,1.5030116
-1.177894,-2.3564215,10.111134,0.95751965,-0.084740564,-0.68100655,3.9783878,-0.08289218,-0.43892822,1.166426,2.3270242
-1.7906808,-1.3017218,11.155636,1.317624,2.222344,-0.52419835,-0.104029894,1.4217536,-0.23445155,0.326881,-0.010246448
0.37011093,-0.47911054,12.556875,0.8753346,-0.5798478,-1.388961,0.10867322,0.23221911,-0.51679385,-0.19963898,-0.19724116
-1.3984339,4.824287,5.581522,-1.3008714,2.3194833,5.5329795,-0.6512854,1.8171833,2.4471931,-2.1992824,-1.0085785
-4.8271265,8.286746,3.2606072,-1.9646099,5.456825,1.3910544,4.118629,-1.7247294,-0.13191785,1.511319,-0.2696197
-4.214896,11.150654,5.773512,2.5234768,1.2690549,4.442026,2.9402397,-1.0274712,-1.6441424,1.9460934,-6.2843494
-1.191452,11.106382,2.9478421,-0.5126552,0.33272147,2.7204435,2.1575391,-0.3730499,-3.3887436,0.72449344,1.1864029
-2.3617442,5.8139606,1.0741413,-6.5175524,5.9028687,1.4702039,4.4065905,-1.886439,0.32224318,2.3941338,-0.91561204
-1.7937852,1.4520816,3.6669219,-3.0113306,-2.0238173,5.5630426,7.0514426,-3.609531,0.68592757,1.2856073,-4.446872
0.68143666,2.0579357,5.444066,-0.75371224,0.21755753,7.9419913,7.300581,-1.8351527,0.24990913,2.0808299,-4.113823
-3.0093248,-0.3346819,5.250279,-1.9679075,0.7635177,7.4167495,8.479496,-1.0861452,2.8584719,1.8727611,-3.9088492
-2.090668,1.8169358,5.837969,-3.7818398,0.25892383,3.3165283,9.804652,0.5279173,3.4441743,0.4400489,-2.882767
-2.3611104,-0.8047474,5.848516,-4.1181846,-0.6802113,0.9064928,7.3339972,0.14992905,1.3637719,2.7487364,-5.217823
-1.2640398,3.1363418,4.0610228,-1.9679855,-0.95146155,6.00764,5.145837,-0.034905944,3.3351035,0.7905659,-5.570457
-2.4426925,3.676,3.4423435,-0.17454332,-3.2800589,7.5727267,5.3467855,-0.5089482,-0.7269246,1.2470601,-5.644854
-1.8902686,4.5911674,3.9470203,-0.96064144,0.059892632,7.826821,3.386595,0.71419954,-3.4053376,1.7547401,-5.7278156
-1.8846614,0.5411906,5.440145,-1.3331387,-0.55748725,5.8984113,8.232851,-0.45023745,-0.21940833,0.058602627,-7.1589055
-0.96050334,1.3081073,5.1415653,0.24894775,0.038751602,3.77889,8.330043,1.2556908,1.7006849,2.9225838,-3.902834
-1.6761664,1.1305577,5.7427564,-6.1226473,-2.8037035,2.5163057,7.7606893,-0.2556878,-0.8720157,1.0617521,-3.3473396
-2.3896627,0.65028346,5.8120174,0.99118596,-0.72166336,1.5918418,3.5044665,0.010612652,1.2812227,7.895515,-1.0964947
-2.5083795,1.7706227,3.1313267,-4.5072722,0.43581745,4.3154836,7.177063,1.6533632,-0.0353145,2.2705123,-4.7621613
-0.87844986,1.744605,2.6726067,-0.6338543,-0.9836233,1.3142056,2.9349184,-0.5202277,-0.91857046,-0.6133886,-12.843769
-2.0344546,0.65207934,1.8578808,-0.95581675,-0.19903588,0.1730527,3.489923,1.0197862,2.0528007,0.7426864,-10.746329
-1.1558708,0.8784477,4.661905,3.827602,-1.1195793,1.5922647,3.402575,-0.29935697,-0.38169754,5.267192,-2.7042365
-0.6434767,2.9316878,1.763134,0.9118839,-3.9281933,0.42464912,3.8608997,-0.5315549,-0.8443051,6.988164,-4.910423
-1.9215173,1.2906194,6.8017864,-2.6858115,1.5966271,3.6755588,9.825087,-2.205242,-0.23210026,2.9408445,-3.32638
1.2835966,0.7693897,5.072884,-2.8150744,0.75128007,5.1462173,11.516838,0.21587908,0.3570755,1.0654801,-3.8977184
-1.4012357,1.312212,6.8992834,-1.3366275,1.355184,1.8847438,13.276993,0.64732546,-0.09219521,0.9355156,-2.687904
-2.8334665,-1.4237638,5.604949,-2.2327323,-0.64016974,4.207771,10.058436,1.2265738,-0.75720507,0.91900134,-2.3400638
-2.0032213,-1.5843153,4.361311,-1.3266895,0.7890839,1.7770185,3.3132315,-2.3971283,4.2749443,4.294609,-6.0419827
1.445177,-2.5536242,4.2044306,-3.505202,1.5635083,1.6359355,1.6616644,-0.21051165,1.1515188,1.7923012,-10.79313
-2.2722182,-3.171454,4.4099593,-0.55238545,1.1160512,2.0773005,4.4976134,-0.21413562,1.5649132,7.1974964,-4.3983073
-1.389758,-1.7609683,4.1824865,-0.97935545,-2.0423975,1.8874116,3.0856414,-4.3612485,0.1108571,0.9675767,-5.3424625
0.92100316,-0.36859447,5.5588846,-2.5595355,-1.5765989,2.325945,2.151493,-3.7944481,1.1268402,3.179823,-7.2562804
-0.4443395,3.5550263,2.1523755,-5.7783513,-3.0246837,6.197345,5.830988,-0.48602387,-0.12322237,0.91069895,-5.757078
-0.45450962,-0.76087856,5.0573196,-0.618569,-4.029636,1.8467437,4.0009036,-0.86213684,-0.4223955,3.89856,-5.297945
-1.2411157,1.8074387,2.3926365,0.7188416,-7.5537753,0.9733595,2.477613,-0.0827725,-0.29231972,4.16892,-5.679085
1.3319594,0.86374736,-1.3462641,-1.98455,-1.1564273,1.3559786,1.7361779,-0.20758584,0.14322384,0.30328593,-9.915036
