0,1
39.98748,-0.5228176
53.871403,36.542103
39.98192,-0.52049726
53.911182,36.573093
37.381447,-6.160407
53.418808,37.406162
87.00174,13.128326
61.97313,56.55213
68.36303,33.25192
10.638192,27.694487
81.126785,43.042255
8.602798,42.150974
51.422413,-56.61957
57.583267,-56.23676
15.764261,3.6397934
34.539467,63.123386
7.944554,-62.43236
21.14018,42.79204
15.8063965,-30.906403
8.2374325,-61.688446
86.54231,-10.696148
86.80317,-10.447335
86.322075,-10.427568
87.146126,-10.793738
85.34794,-13.159983
85.81695,-9.642092
85.26009,-13.307559
85.25216,-8.565992
85.3926,-13.123427
85.0024,-8.080273
34.348694,62.851685
5.5116615,26.557337
34.307095,24.231358
5.554645,-6.261608
37.31102,-41.009827
47.876095,20.97044
9.461162,-24.826406
11.760544,0.41938326
9.51732,-24.851557
49.773933,0.8861113
33.972572,33.76178
80.94918,2.6268115
-15.490026,-46.573322
62.59761,56.16528
62.86212,25.11678
79.63712,42.63021
85.98324,26.768269
69.64307,42.365482
81.887,43.924664
16.057173,-18.407763
24.697767,19.125393
81.09877,40.858936
82.09054,41.32488
81.95645,42.691402
66.30595,43.974594
56.29498,42.293365
65.288704,40.282803
78.32869,1.6535207
8.234721,-61.69314
54.243103,56.46771
54.32605,60.06082
54.906277,56.45342
53.64382,58.914215
54.55584,57.39046
53.9456,59.756607
54.189457,60.33498
-2.3166728,43.86316
-2.4044006,11.74482
60.542942,26.339766
68.59542,-5.294016
67.21569,-7.348552
18.133926,-32.84399
-35.74126,23.496964
-26.345991,-56.315414
-26.302397,-56.447533
-2.4638448,29.48147
63.33325,11.838389
68.82079,-8.646548
-42.737907,3.497458
73.834335,42.79285
83.00549,43.642082
75.997116,42.54341
75.0129,43.16676
74.225586,43.445667
73.52683,43.518772
62.080585,-20.139328
12.444363,34.2932
-1.0922612,25.991226
-1.5905985,35.991405
28.414755,-36.930595
-5.0649557,31.14332
9.030222,41.76611
66.14666,-47.42574
7.9288282,-0.46135306
-2.899736,34.47173
-42.719776,63.581604
-0.5945958,1.020314
-42.705067,63.55258
57.700943,-57.276466
36.608612,16.327616
12.30168,-31.42206
72.63582,37.748222
57.337914,12.121241
66.6772,44.59215
-0.04985877,24.930628
-18.329416,52.881756
35.39962,64.80739
-21.602064,11.83535
-0.7538896,29.081469
9.950759,-16.32861
46.915066,40.807354
47.39431,42.199295
46.620537,41.9073
45.891327,41.88717
18.957409,21.969646
19.736988,20.939653
19.175945,21.68888
19.095606,21.800558
6.474467,26.432142
87.394646,13.167629
86.33535,14.007389
67.10314,14.62192
89.43678,8.313677
-17.177647,-59.694954
8.613902,-15.19348
1.0933148,-36.343384
66.15339,42.149715
-13.4897785,-36.202248
24.699272,19.130653
9.299413,42.683132
51.27122,-56.603985
81.088844,44.652515
10.456328,27.132538
59.18334,25.981491
67.70174,-5.565387
11.92577,-16.835745
67.66346,13.282906
67.526505,13.504361
82.07708,8.957699
72.86401,44.83221
47.762592,7.327342
46.380882,-4.8236523
71.60579,34.27276
17.858887,-2.1380079
-4.566621,-41.720737
44.374382,1.3131644
44.39651,1.28359
44.408253,1.2829893
-56.640266,8.0578785
-71.70559,-24.80948
-72.85525,-24.714268
24.318302,-44.81504
29.198252,-63.84436
61.177177,-27.395391
61.190224,-27.388903
56.30262,42.28202
-33.374958,-32.499565
-4.6663947,-32.625217
-4.5525565,-33.36942
6.306733,6.9407372
6.3905587,6.5618625
70.59483,21.665775
70.85577,21.732454
1.5900671,34.181507
-48.090042,62.150734
70.15928,-18.363085
85.8203,12.4861965
61.9501,52.226852
37.299816,-6.283785
8.383923,43.46675
8.730783,42.33701
51.45733,-56.6231
-1.1920648,-55.8176
58.779686,11.400292
65.53725,3.2603188
89.43681,8.31549
9.382058,-2.3236356
-54.32745,25.10796
51.55793,33.095154
51.011425,33.156345
64.034836,-18.348408
35.704666,64.17175
69.08543,-4.615086
80.48316,41.916878
66.712555,44.51308
55.343876,52.592136
-0.89166886,-66.36207
1.5388352,-67.58808
31.756739,6.2236605
31.852158,6.3572803
29.919947,7.346903
29.698343,7.187471
29.444628,7.5932035
29.656868,7.768915
32.06054,9.603174
33.13471,9.855847
-34.723557,49.958435
-34.468143,50.213943
-33.489506,50.39895
-33.22396,50.872875
-32.843075,51.19689
0.19287561,-66.788826
0.01206314,-66.60679
33.904472,6.6608796
34.080036,6.958364
34.010677,7.276314
1.7404695,-67.71831
35.446075,9.717164
35.349407,10.271153
35.336304,10.446111
61.3003,41.245754
-32.617725,49.008854
-32.536438,49.049118
39.417423,31.548645
39.53212,31.558561
41.652885,33.05431
61.730453,40.811546
61.910686,40.569633
32.69977,8.311435
-4.2800984,71.22802
-4.4071484,71.4467
-4.5573483,71.714066
-3.0374682,72.59648
-3.3130567,72.51295
-3.6335566,72.55272
-4.537274,72.74146
53.033985,31.229666
52.964138,32.08101
53.3542,32.78013
53.878708,33.260868
53.685696,30.921074
54.08171,31.532175
54.467052,30.545956
55.190952,30.928217
55.942436,31.444578
60.018665,32.419117
60.5512,32.545773
54.728863,31.667253
54.765923,32.832993
55.27176,32.455936
-44.77332,48.38194
-46.738647,47.65162
-45.652393,48.709885
-46.03389,48.63411
57.333878,11.597399
31.20914,-35.09009
31.37005,-35.16422
30.894947,-34.88059
65.97802,30.698774
5.753047,32.050003
8.004568,34.99422
3.911638,26.092813
5.7635264,32.064133
6.164842,32.719635
6.278508,32.881397
35.2923,-43.042255
55.86296,9.39499
7.295807,-53.05174
7.3006215,-53.046528
-31.956211,24.250463
87.37191,11.94626
-1.288087,29.129091
82.01533,7.2709637
84.38329,28.554768
52.369816,60.053024
60.372765,26.219423
-33.475075,-19.945747
-34.618023,-20.59038
-33.992958,-19.7727
-34.67461,-19.971659
-33.77656,-17.823355
-33.784687,-17.805653
-75.74286,-33.347275
-65.54353,-36.01737
-7.1202993,54.139736
-75.74404,-33.3474
-7.295846,53.477467
-51.314262,14.615495
50.32511,44.357933
-22.90071,57.77681
-8.559187,20.127005
69.837524,33.579697
36.77138,65.26438
35.71458,64.61007
11.983936,-31.85706
-50.805656,23.649227
63.68407,32.09298
64.2785,32.96467
71.01408,35.844185
67.44389,35.700558
67.53327,41.748714
15.757423,42.75106
13.828955,-17.282486
14.903607,6.284912
14.531826,-18.566704
-7.7971487,51.554363
60.45391,52.80591
81.27656,41.985676
76.85888,42.96553
63.24246,29.578009
66.67319,-8.979351
59.642887,0.82974905
27.319977,-35.947857
17.645475,-2.5923345
18.486311,4.0022855
-30.920275,8.586618
85.66859,26.51543
18.295649,4.2919717
37.901577,-13.923536
63.076485,32.66862
48.8935,8.228489
67.27226,32.17355
67.99935,-10.71742
0.8207723,55.83039
-19.446945,-47.183388
-17.12558,25.54429
47.69312,-5.9815845
61.43457,50.96788
3.884817,24.32486
64.31692,33.0434
-0.5655566,0.5319488
53.169212,-13.648072
73.06295,46.823757
35.242786,-42.010456
54.277916,18.58174
55.051754,19.391794
54.40922,18.78391
54.544834,19.88827
-8.27665,11.334622
6.053888,4.323812
37.928112,67.162735
38.000443,68.01193
38.066605,67.87815
38.899002,68.336494
39.10721,59.868603
39.317783,59.460228
39.27374,59.505978
39.246033,58.777798
38.84679,66.197105
39.31272,66.708084
39.23189,66.60779
40.21036,66.3532
-32.430447,-1.1079292
1.3312923,30.50999
1.415027,32.333782
48.24456,27.557932
31.74889,39.580635
79.408775,41.72192
68.77746,-6.9396152
65.54325,3.2799218
58.833763,-1.4544421
58.82576,-1.3848776
47.867123,-6.49451
26.976051,-36.30252
51.04554,-0.1602502
51.242474,-0.31820494
51.295197,-0.35988823
40.980404,-0.13476798
-4.9552784,69.924416
31.082909,-10.425652
58.590416,18.569883
58.657738,18.480587
59.178223,16.14675
59.626183,16.394726
60.188976,16.479431
64.2991,30.519274
-70.21075,-25.108885
-47.84608,13.206207
80.26557,43.31048
63.33701,11.839794
66.278564,40.88883
64.12728,31.147842
47.51594,31.745186
79.920654,40.82154
78.68905,40.910736
77.36927,39.921677
77.02449,39.32913
85.999344,13.191118
86.830284,13.9478245
66.19701,32.69411
-10.934259,43.319225
64.961136,-52.617104
65.783905,-55.12074
63.821636,-50.54355
-63.34952,41.43829
-1.2345492,57.55859
23.56261,5.7455387
11.275888,-76.27955
11.093881,-76.00171
11.160584,-76.10372
74.6108,49.428844
74.55023,49.895496
74.82059,50.272266
75.39809,49.68627
75.46161,50.19603
